country,year,iso_code,population,gdp,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_production,electricity_demand,electricity_generation,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_twh,fossil_energy_per_capita,fossil_fuel_consumption,gas_cons_change_twh,gas_consumption,gas_energy_per_capita,greenhouse_gas_emissions,hydro_cons_change_twh,hydro_consumption,hydro_energy_per_capita,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_energy_per_capita,nuclear_cons_change_twh,nuclear_consumption,nuclear_energy_per_capita,oil_cons_change_twh,oil_consumption,oil_energy_per_capita,renewables_cons_change_twh,renewables_consumption,renewables_energy_per_capita,solar_cons_change_twh,solar_consumption,solar_energy_per_capita,wind_cons_change_twh,wind_consumption,wind_energy_per_capita
Russia,2021,RUS,145102752,0.0,0.678,18.272,2.651,37.449,6558.683,951.683,2568.485,1092.69,1110.36,670.202,60271.016,0.0,646.872,52431.277,7607.923,511.307,4746.141,32708.826,392.87,3.44,561.365,3868.738,23.331,1137.568,7839.741,14.273,558.415,3848.41,98.116,1910.099,13163.769,9.058,579.153,3991.331,1.159,6.05,41.694,3.775,6.764,46.613
Russia,2022,RUS,144713312,0.0,0.985,25.131,3.637,-64.327,6131.82,887.356,2597.898,1106.02,1119.05,-719.773,55459.422,0.0,-680.416,47870.559,6927.507,-665.688,4080.453,28196.805,406.97,-46.021,515.343,3561.133,-39.357,1098.211,7588.871,1.235,559.65,3867.301,49.599,1959.698,13541.931,-40.592,538.561,3721.569,0.204,6.254,43.214,4.189,10.953,75.686
South Africa,1900,ZAF,5163858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1901,ZAF,5239436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1902,ZAF,5322703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1903,ZAF,5413866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1904,ZAF,5506587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1905,ZAF,5600893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1906,ZAF,5696812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1907,ZAF,5794372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1908,ZAF,5893599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1909,ZAF,5993374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1910,ZAF,6093688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1911,ZAF,6194530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1912,ZAF,6295888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1913,ZAF,6397751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1914,ZAF,6501260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1915,ZAF,6606440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1916,ZAF,6713319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1917,ZAF,6821924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1918,ZAF,6927689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1919,ZAF,7042968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1920,ZAF,7168076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1921,ZAF,7303334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1922,ZAF,7449070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1923,ZAF,7605625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1924,ZAF,7765470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1925,ZAF,7928675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1926,ZAF,8095309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1927,ZAF,8265446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1928,ZAF,8439158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1929,ZAF,8615057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1930,ZAF,8793161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1931,ZAF,8973484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1932,ZAF,9156043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1933,ZAF,9340853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1934,ZAF,9529394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1935,ZAF,9721741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1936,ZAF,9917969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1937,ZAF,10118159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1938,ZAF,10322389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1939,ZAF,10528607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1940,ZAF,10736810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1941,ZAF,10946998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1942,ZAF,11159168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1943,ZAF,11373317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1944,ZAF,11591575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1945,ZAF,11814022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1946,ZAF,12040737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1947,ZAF,12271803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1948,ZAF,12507304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1949,ZAF,12764367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1950,ZAF,13043843,54940790784.0,0.0,0.0,0.0,0.0,0.0,0.0,178.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1951,ZAF,13325058,57515675648.0,0.0,0.0,0.0,0.0,0.0,0.0,179.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1952,ZAF,13622914,59556102144.0,0.0,0.0,0.0,0.0,0.0,0.0,189.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1953,ZAF,13933250,62355161088.0,0.0,0.0,0.0,0.0,0.0,0.0,191.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1954,ZAF,14255876,66022801408.0,0.0,0.0,0.0,0.0,0.0,0.0,197.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1955,ZAF,14594134,69327536128.0,0.0,0.0,0.0,0.0,0.0,0.0,216.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1956,ZAF,14948935,73183059968.0,0.0,0.0,0.0,0.0,0.0,0.0,226.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1957,ZAF,15320140,75976884224.0,0.0,0.0,0.0,0.0,0.0,0.0,234.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1958,ZAF,15700877,77574438912.0,0.0,0.0,0.0,0.0,0.0,0.0,249.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1959,ZAF,16096459,81038573568.0,0.0,0.0,0.0,0.0,0.0,0.0,245.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1960,ZAF,16520438,84418519040.0,0.0,0.0,0.0,0.0,0.0,0.0,257.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1961,ZAF,16989468,88081186816.0,0.0,0.0,0.0,0.0,0.0,0.0,266.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1962,ZAF,17503138,93013180416.0,0.0,0.0,0.0,0.0,0.0,0.0,278.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1963,ZAF,18042222,99827408896.0,0.0,0.0,0.0,0.0,0.0,0.0,286.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1964,ZAF,18603100,106518000000.0,0.0,0.0,0.0,0.0,0.0,0.0,302.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1965,ZAF,19187198,112883000000.0,0.0,0.0,0.0,0.0,14945.43,286.761,326.657,0.0,0.0,0.0,18461.711,3.138,0.0,18456.01,354.119,0.0,0.0,0.0,0.0,0.0,0.109,5.702,0.0,0.109,5.702,0.0,0.0,0.0,0.0,67.358,3510.58,0.0,0.109,5.702,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1966,ZAF,19789772,117778000000.0,0.0,0.0,0.0,-3.629,14307.004,283.132,323.165,0.0,0.0,2.2,18010.766,3.026,2.203,18005.387,356.323,0.0,0.0,0.0,0.0,-0.003,0.106,5.379,-0.003,0.106,5.379,0.0,0.0,0.0,5.832,73.19,3698.382,-0.003,0.106,5.379,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1967,ZAF,20410682,125837000000.0,0.0,0.0,0.0,8.176,14272.342,291.308,332.319,0.0,0.0,14.726,18184.344,2.949,14.755,18180.576,371.078,0.0,0.0,0.0,0.0,-0.03,0.077,3.767,-0.03,0.077,3.767,0.0,0.0,0.0,6.58,79.77,3908.234,-0.03,0.077,3.767,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1968,ZAF,21050540,131293000000.0,0.0,0.0,0.0,13.619,14485.471,304.927,348.193,0.0,0.0,20.553,18607.975,2.983,20.559,18604.604,391.637,0.0,0.0,0.0,0.0,-0.006,0.071,3.371,-0.006,0.071,3.371,0.0,0.0,0.0,6.94,86.71,4119.134,-0.006,0.071,3.371,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1969,ZAF,21704214,139370000000.0,0.0,0.0,0.0,3.001,14187.452,307.927,355.588,0.0,0.0,11.607,18582.324,2.894,11.616,18579.463,403.253,0.0,0.0,0.0,0.0,-0.009,0.062,2.861,-0.009,0.062,2.861,0.0,0.0,0.0,8.615,95.325,4392.012,-0.009,0.062,2.861,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1970,ZAF,22368306,146627000000.0,0.0,0.0,0.0,10.176,14221.183,318.104,368.126,0.0,0.0,18.163,18842.637,2.874,18.151,18839.332,421.404,0.0,0.0,0.0,0.0,0.012,0.074,3.305,0.012,0.074,3.305,0.0,0.0,0.0,7.975,103.3,4618.15,0.012,0.074,3.305,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1971,ZAF,23031448,153821000000.0,0.0,0.0,0.0,22.072,14770.035,340.175,395.453,0.0,0.0,32.549,19713.324,2.952,32.291,19698.943,453.695,0.615,0.615,26.693,0.0,0.257,0.331,14.38,0.257,0.331,14.38,0.0,0.0,0.0,9.605,112.905,4902.216,0.257,0.331,14.38,0.0,0.0,0.0,0.0,0.0,0.0
